score_mode,target_assistant_turn,source_assistant_turn,fine_role,samples,token_count_sum,candidate_tokens_sum,kept_tokens_sum,heavy_kept_tokens_sum,weighted_kept_fraction,weighted_heavy_kept_fraction,reactivated_as_heavy_rate
zero,47,19,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,47,20,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,47,20,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,47,21,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,47,21,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,47,22,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,47,22,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,47,23,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,47,23,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,47,24,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,47,24,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,47,25,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,47,25,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,47,26,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,47,26,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,47,27,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,47,27,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,47,28,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,47,28,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,47,29,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,47,29,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,47,30,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,47,30,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,47,31,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,47,31,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,47,32,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,47,32,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,47,33,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,47,33,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,47,34,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,47,34,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,47,35,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,47,35,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,47,36,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,47,36,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,47,37,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,47,37,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,47,38,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,47,38,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,47,39,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,47,39,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,47,40,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,47,40,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,47,41,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,47,41,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,47,42,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,47,42,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,47,43,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,47,43,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,47,44,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,47,44,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,47,45,asst_gen,2.0,142.0,142.0,102.0,102.0,0.7183098591549296,0.7183098591549296,1.0
zero,47,45,user_msg,2.0,56.0,26.0,56.0,26.0,1.0,1.0,1.0
zero,48,1,asst_greeting,2.0,22.0,14.0,8.0,0.0,0.36363636363636365,0.0,0.0
zero,48,1,user_msg,2.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0
zero,48,2,asst_gen,2.0,148.0,148.0,0.0,0.0,0.0,0.0,0.0
zero,48,2,user_msg,2.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0
zero,48,3,asst_gen,2.0,126.0,126.0,0.0,0.0,0.0,0.0,0.0
zero,48,3,user_msg,2.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0
zero,48,4,asst_gen,2.0,307.0,307.0,0.0,0.0,0.0,0.0,0.0
zero,48,4,user_msg,2.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0
zero,48,5,asst_gen,2.0,278.0,278.0,0.0,0.0,0.0,0.0,0.0
zero,48,5,user_msg,2.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0
zero,48,6,asst_gen,2.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0
zero,48,6,user_msg,2.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0
zero,48,7,asst_gen,2.0,145.0,145.0,0.0,0.0,0.0,0.0,0.0
zero,48,7,user_msg,2.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0
zero,48,8,asst_gen,2.0,143.0,143.0,0.0,0.0,0.0,0.0,0.0
zero,48,8,user_msg,2.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
zero,48,9,asst_gen,2.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0
zero,48,9,user_msg,2.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0
zero,48,10,asst_gen,2.0,147.0,147.0,0.0,0.0,0.0,0.0,0.0
zero,48,10,user_msg,2.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0
zero,48,11,asst_gen,2.0,127.0,127.0,0.0,0.0,0.0,0.0,0.0
zero,48,11,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,48,12,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,48,12,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,48,13,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,48,13,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,48,14,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,48,14,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,48,15,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,48,15,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,48,16,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,48,16,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,48,17,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,48,17,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,48,18,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,48,18,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,48,19,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,48,19,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,48,20,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,48,20,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,48,21,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,48,21,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,48,22,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,48,22,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,48,23,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,48,23,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,48,24,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,48,24,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,48,25,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,48,25,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,48,26,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,48,26,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,48,27,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,48,27,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,48,28,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,48,28,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,48,29,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,48,29,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,48,30,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,48,30,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,48,31,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,48,31,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,48,32,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,48,32,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,48,33,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,48,33,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,48,34,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,48,34,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,48,35,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,48,35,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,48,36,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,48,36,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,48,37,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,48,37,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,48,38,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,48,38,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,48,39,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,48,39,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,48,40,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,48,40,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,48,41,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,48,41,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,48,42,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,48,42,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,48,43,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,48,43,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,48,44,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,48,44,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,48,45,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,48,45,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,48,46,asst_gen,2.0,138.0,138.0,98.0,98.0,0.7101449275362319,0.7101449275362319,1.0
zero,48,46,user_msg,2.0,74.0,30.0,74.0,30.0,1.0,1.0,1.0
zero,49,1,asst_greeting,2.0,22.0,14.0,8.0,0.0,0.36363636363636365,0.0,0.0
zero,49,1,user_msg,2.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0
zero,49,2,asst_gen,2.0,148.0,148.0,0.0,0.0,0.0,0.0,0.0
zero,49,2,user_msg,2.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0
zero,49,3,asst_gen,2.0,126.0,126.0,0.0,0.0,0.0,0.0,0.0
zero,49,3,user_msg,2.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0
zero,49,4,asst_gen,2.0,307.0,307.0,0.0,0.0,0.0,0.0,0.0
zero,49,4,user_msg,2.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0
zero,49,5,asst_gen,2.0,278.0,278.0,0.0,0.0,0.0,0.0,0.0
zero,49,5,user_msg,2.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0
zero,49,6,asst_gen,2.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0
zero,49,6,user_msg,2.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0
zero,49,7,asst_gen,2.0,145.0,145.0,0.0,0.0,0.0,0.0,0.0
zero,49,7,user_msg,2.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0
zero,49,8,asst_gen,2.0,143.0,143.0,0.0,0.0,0.0,0.0,0.0
zero,49,8,user_msg,2.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
zero,49,9,asst_gen,2.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0
zero,49,9,user_msg,2.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0
zero,49,10,asst_gen,2.0,147.0,147.0,0.0,0.0,0.0,0.0,0.0
zero,49,10,user_msg,2.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0
zero,49,11,asst_gen,2.0,127.0,127.0,0.0,0.0,0.0,0.0,0.0
zero,49,11,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,49,12,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,49,12,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,49,13,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,49,13,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,49,14,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,49,14,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,49,15,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,49,15,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,49,16,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,49,16,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,49,17,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,49,17,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,49,18,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,49,18,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,49,19,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,49,19,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,49,20,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,49,20,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,49,21,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,49,21,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,49,22,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,49,22,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,49,23,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,49,23,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,49,24,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,49,24,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,49,25,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,49,25,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,49,26,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,49,26,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,49,27,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,49,27,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,49,28,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,49,28,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,49,29,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,49,29,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,49,30,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,49,30,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,49,31,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,49,31,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,49,32,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,49,32,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,49,33,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,49,33,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,49,34,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,49,34,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,49,35,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,49,35,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,49,36,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,49,36,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,49,37,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,49,37,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,49,38,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,49,38,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,49,39,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,49,39,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,49,40,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,49,40,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,49,41,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,49,41,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,49,42,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,49,42,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,49,43,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,49,43,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,49,44,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,49,44,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,49,45,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,49,45,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,49,46,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,49,46,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,49,47,asst_gen,2.0,142.0,142.0,101.0,101.0,0.7112676056338029,0.7112676056338029,1.0
zero,49,47,user_msg,2.0,56.0,27.0,56.0,27.0,1.0,1.0,1.0
zero,50,1,asst_greeting,2.0,22.0,14.0,8.0,0.0,0.36363636363636365,0.0,0.0
zero,50,1,user_msg,2.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0
zero,50,2,asst_gen,2.0,148.0,148.0,0.0,0.0,0.0,0.0,0.0
zero,50,2,user_msg,2.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0
zero,50,3,asst_gen,2.0,126.0,126.0,0.0,0.0,0.0,0.0,0.0
zero,50,3,user_msg,2.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0
zero,50,4,asst_gen,2.0,307.0,307.0,0.0,0.0,0.0,0.0,0.0
zero,50,4,user_msg,2.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0
zero,50,5,asst_gen,2.0,278.0,278.0,0.0,0.0,0.0,0.0,0.0
zero,50,5,user_msg,2.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0
zero,50,6,asst_gen,2.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0
zero,50,6,user_msg,2.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0
zero,50,7,asst_gen,2.0,145.0,145.0,0.0,0.0,0.0,0.0,0.0
zero,50,7,user_msg,2.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0
zero,50,8,asst_gen,2.0,143.0,143.0,0.0,0.0,0.0,0.0,0.0
zero,50,8,user_msg,2.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
zero,50,9,asst_gen,2.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0
zero,50,9,user_msg,2.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0
zero,50,10,asst_gen,2.0,147.0,147.0,0.0,0.0,0.0,0.0,0.0
zero,50,10,user_msg,2.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0
zero,50,11,asst_gen,2.0,127.0,127.0,0.0,0.0,0.0,0.0,0.0
zero,50,11,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,50,12,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,50,12,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,50,13,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,50,13,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,50,14,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,50,14,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,50,15,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,50,15,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,50,16,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,50,16,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,50,17,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,50,17,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,50,18,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,50,18,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,50,19,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,50,19,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,50,20,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,50,20,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,50,21,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,50,21,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,50,22,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,50,22,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,50,23,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,50,23,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,50,24,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,50,24,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,50,25,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,50,25,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,50,26,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,50,26,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,50,27,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,50,27,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,50,28,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,50,28,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,50,29,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,50,29,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,50,30,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,50,30,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,50,31,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,50,31,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,50,32,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,50,32,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,50,33,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,50,33,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,50,34,asst_gen,2.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0
zero,50,34,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
zero,50,35,asst_gen,2.0,142.0,142.0,0.0,0.0,0.0,0.0,0.0
zero,50,35,user_msg,2.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
zero,50,36,asst_gen,2.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0
zero,50,36,user_msg,2.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0
