score_mode,target_assistant_turn,source_assistant_turn,samples,token_count_sum,candidate_tokens_sum,kept_tokens_sum,heavy_kept_tokens_sum,weighted_kept_fraction,weighted_heavy_kept_fraction,reactivated_as_heavy_rate
role_decay,64,9,4.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,10,4.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,11,4.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,12,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,13,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,14,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,15,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,16,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,17,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,18,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,19,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,20,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,21,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,22,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,23,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,24,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,25,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,26,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,27,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,28,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,29,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,30,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,31,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,32,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,33,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,34,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,35,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,36,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,37,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,38,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,39,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,40,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,41,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,42,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,43,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,44,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,45,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,46,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,47,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,48,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,49,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,50,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,51,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,52,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,53,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,54,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,55,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,56,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,57,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,58,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,59,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,60,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,61,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,64,62,4.0,212.0,168.0,172.0,128.0,0.8113207547169812,0.7619047619047619,0.5
role_decay,65,1,4.0,152.0,144.0,8.0,0.0,0.05263157894736842,0.0,0.0
role_decay,65,2,4.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,3,4.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,4,4.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,5,4.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,6,4.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,7,4.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,8,4.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,9,4.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,10,4.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,11,4.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,12,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,13,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,14,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,15,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,16,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,17,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,18,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,19,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,20,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,21,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,22,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,23,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,24,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,25,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,26,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,27,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,28,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,29,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,30,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,31,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,32,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,33,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,34,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,35,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,36,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,37,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,38,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,39,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,40,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,41,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,42,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,43,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,44,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,45,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,46,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,47,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,48,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,49,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,50,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,51,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,52,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,53,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,54,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,55,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,56,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,57,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,58,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,59,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,60,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,61,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,62,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,65,63,4.0,198.0,169.0,157.0,128.0,0.7929292929292929,0.757396449704142,0.5
role_decay,66,1,2.0,76.0,72.0,4.0,0.0,0.05263157894736842,0.0,0.0
role_decay,66,2,2.0,109.0,109.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,3,2.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,4,2.0,305.0,305.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,5,2.0,235.0,235.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,6,2.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,7,2.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,8,2.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,9,2.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,10,2.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,11,2.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,12,2.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,13,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,14,2.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,15,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,16,2.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,17,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,18,2.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,19,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,20,2.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,21,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,22,2.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,23,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,24,2.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,25,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,26,2.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,27,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,28,2.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,29,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,30,2.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,31,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,32,2.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,33,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,34,2.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,35,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,36,2.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,37,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,38,2.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,39,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,40,2.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,41,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,42,2.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,43,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,44,2.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,45,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,46,2.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,47,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,48,2.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,49,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,50,2.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,51,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,52,2.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,53,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,54,2.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,55,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,56,2.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,57,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,58,2.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,59,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,60,2.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,61,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,62,2.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,63,2.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0
role_decay,66,64,2.0,117.0,98.0,83.0,64.0,0.7094017094017094,0.6530612244897959,0.5
zero,3,1,80.0,2460.0,429.0,2460.0,429.0,1.0,1.0,0.425
zero,4,1,80.0,2460.0,2093.0,1847.0,1480.0,0.7508130081300813,0.7071189679885332,0.575
zero,4,2,80.0,2438.0,579.0,2429.0,570.0,0.9963084495488105,0.9844559585492227,0.275
zero,5,1,76.0,2320.0,2168.0,313.0,161.0,0.13491379310344828,0.07426199261992619,0.0
zero,5,2,76.0,2300.0,2226.0,1296.0,1222.0,0.5634782608695652,0.5489667565139263,0.5789473684210527
zero,5,3,76.0,2610.0,1108.0,2103.0,601.0,0.8057471264367816,0.5424187725631769,0.35526315789473684
zero,6,1,76.0,2320.0,2168.0,152.0,0.0,0.06551724137931035,0.0,0.0
zero,6,2,76.0,2300.0,2300.0,2.0,2.0,0.0008695652173913044,0.0008695652173913044,0.0
zero,6,3,76.0,2610.0,2610.0,384.0,384.0,0.1471264367816092,0.1471264367816092,0.11842105263157894
zero,6,4,76.0,4263.0,3748.0,1076.0,561.0,0.252404410039878,0.14967982924226253,0.3157894736842105
zero,7,1,62.0,1960.0,1836.0,124.0,0.0,0.06326530612244897,0.0,0.0
zero,7,2,62.0,1930.0,1930.0,0.0,0.0,0.0,0.0,0.0
zero,7,3,62.0,2184.0,2184.0,0.0,0.0,0.0,0.0,0.0
zero,7,4,62.0,3716.0,3716.0,62.0,62.0,0.016684607104413347,0.016684607104413347,0.03225806451612903
zero,7,5,62.0,5666.0,5418.0,858.0,610.0,0.15142957995058243,0.11258767072720562,0.24193548387096775
zero,8,1,34.0,1191.0,1123.0,68.0,0.0,0.05709487825356843,0.0,0.0
zero,8,2,34.0,1122.0,1122.0,0.0,0.0,0.0,0.0,0.0
zero,8,3,34.0,1198.0,1198.0,0.0,0.0,0.0,0.0,0.0
zero,8,4,34.0,1908.0,1908.0,0.0,0.0,0.0,0.0,0.0
zero,8,5,34.0,2480.0,2480.0,66.0,66.0,0.02661290322580645,0.02661290322580645,0.058823529411764705
zero,8,6,34.0,3145.0,2966.0,543.0,364.0,0.17265500794912558,0.1227242076871207,0.23529411764705882
zero,9,1,20.0,763.0,723.0,40.0,0.0,0.05242463958060288,0.0,0.0
zero,9,2,20.0,740.0,740.0,0.0,0.0,0.0,0.0,0.0
zero,9,3,20.0,707.0,707.0,0.0,0.0,0.0,0.0,0.0
zero,9,4,20.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0
zero,9,5,20.0,1243.0,1243.0,0.0,0.0,0.0,0.0,0.0
zero,9,6,20.0,1557.0,1557.0,18.0,18.0,0.011560693641618497,0.011560693641618497,0.1
zero,9,7,20.0,1889.0,1703.0,661.0,475.0,0.3499205929062996,0.278919553728714,0.5
zero,10,1,20.0,763.0,723.0,40.0,0.0,0.05242463958060288,0.0,0.0
zero,10,2,20.0,740.0,740.0,0.0,0.0,0.0,0.0,0.0
zero,10,3,20.0,707.0,707.0,0.0,0.0,0.0,0.0,0.0
zero,10,4,20.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0
zero,10,5,20.0,1243.0,1243.0,0.0,0.0,0.0,0.0,0.0
zero,10,6,20.0,1557.0,1557.0,0.0,0.0,0.0,0.0,0.0
zero,10,7,20.0,1889.0,1889.0,22.0,22.0,0.011646373742721016,0.011646373742721016,0.0
zero,10,8,20.0,1394.0,1285.0,465.0,356.0,0.3335724533715925,0.27704280155642025,0.5
zero,11,1,16.0,619.0,587.0,32.0,0.0,0.051696284329563816,0.0,0.0
zero,11,2,16.0,638.0,638.0,0.0,0.0,0.0,0.0,0.0
zero,11,3,16.0,574.0,574.0,0.0,0.0,0.0,0.0,0.0
zero,11,4,16.0,1072.0,1072.0,0.0,0.0,0.0,0.0,0.0
zero,11,5,16.0,1001.0,1001.0,0.0,0.0,0.0,0.0,0.0
zero,11,6,16.0,1168.0,1168.0,0.0,0.0,0.0,0.0,0.0
zero,11,7,16.0,1279.0,1279.0,0.0,0.0,0.0,0.0,0.0
zero,11,8,16.0,1057.0,1057.0,21.0,21.0,0.019867549668874173,0.019867549668874173,0.0
zero,11,9,16.0,1119.0,1027.0,404.0,312.0,0.3610366398570152,0.3037974683544304,0.375
zero,12,1,16.0,619.0,587.0,32.0,0.0,0.051696284329563816,0.0,0.0
zero,12,2,16.0,638.0,638.0,0.0,0.0,0.0,0.0,0.0
zero,12,3,16.0,574.0,574.0,0.0,0.0,0.0,0.0,0.0
zero,12,4,16.0,1072.0,1072.0,0.0,0.0,0.0,0.0,0.0
zero,12,5,16.0,1001.0,1001.0,0.0,0.0,0.0,0.0,0.0
zero,12,6,16.0,1168.0,1168.0,0.0,0.0,0.0,0.0,0.0
zero,12,7,16.0,1279.0,1279.0,0.0,0.0,0.0,0.0,0.0
zero,12,8,16.0,1057.0,1057.0,0.0,0.0,0.0,0.0,0.0
zero,12,9,16.0,1119.0,1119.0,0.0,0.0,0.0,0.0,0.0
zero,12,10,16.0,1338.0,1249.0,281.0,192.0,0.2100149476831091,0.15372297838270615,0.1875
zero,13,1,12.0,473.0,449.0,24.0,0.0,0.0507399577167019,0.0,0.0
zero,13,2,12.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0
zero,13,3,12.0,445.0,445.0,0.0,0.0,0.0,0.0,0.0
zero,13,4,12.0,925.0,925.0,0.0,0.0,0.0,0.0,0.0
zero,13,5,12.0,780.0,780.0,0.0,0.0,0.0,0.0,0.0
zero,13,6,12.0,946.0,946.0,0.0,0.0,0.0,0.0,0.0
zero,13,7,12.0,1060.0,1060.0,0.0,0.0,0.0,0.0,0.0
zero,13,8,12.0,819.0,819.0,0.0,0.0,0.0,0.0,0.0
zero,13,9,12.0,814.0,814.0,0.0,0.0,0.0,0.0,0.0
zero,13,10,12.0,1045.0,1045.0,0.0,0.0,0.0,0.0,0.0
zero,13,11,12.0,1532.0,1484.0,240.0,192.0,0.1566579634464752,0.1293800539083558,0.4166666666666667
zero,14,1,12.0,473.0,449.0,24.0,0.0,0.0507399577167019,0.0,0.0
zero,14,2,12.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0
zero,14,3,12.0,445.0,445.0,0.0,0.0,0.0,0.0,0.0
zero,14,4,12.0,925.0,925.0,0.0,0.0,0.0,0.0,0.0
zero,14,5,12.0,780.0,780.0,0.0,0.0,0.0,0.0,0.0
zero,14,6,12.0,946.0,946.0,0.0,0.0,0.0,0.0,0.0
zero,14,7,12.0,1060.0,1060.0,0.0,0.0,0.0,0.0,0.0
zero,14,8,12.0,819.0,819.0,0.0,0.0,0.0,0.0,0.0
zero,14,9,12.0,814.0,814.0,0.0,0.0,0.0,0.0,0.0
zero,14,10,12.0,1045.0,1045.0,0.0,0.0,0.0,0.0,0.0
zero,14,11,12.0,1532.0,1532.0,14.0,14.0,0.009138381201044387,0.009138381201044387,0.0
zero,14,12,12.0,1241.0,1145.0,274.0,178.0,0.22078968573730862,0.1554585152838428,0.4166666666666667
zero,15,1,10.0,390.0,370.0,20.0,0.0,0.05128205128205128,0.0,0.0
zero,15,2,10.0,444.0,444.0,0.0,0.0,0.0,0.0,0.0
zero,15,3,10.0,378.0,378.0,0.0,0.0,0.0,0.0,0.0
zero,15,4,10.0,862.0,862.0,0.0,0.0,0.0,0.0,0.0
zero,15,5,10.0,696.0,696.0,0.0,0.0,0.0,0.0,0.0
zero,15,6,10.0,621.0,621.0,0.0,0.0,0.0,0.0,0.0
zero,15,7,10.0,921.0,921.0,0.0,0.0,0.0,0.0,0.0
zero,15,8,10.0,736.0,736.0,0.0,0.0,0.0,0.0,0.0
zero,15,9,10.0,503.0,503.0,0.0,0.0,0.0,0.0,0.0
zero,15,10,10.0,716.0,716.0,0.0,0.0,0.0,0.0,0.0
zero,15,11,10.0,1208.0,1208.0,0.0,0.0,0.0,0.0,0.0
zero,15,12,10.0,896.0,896.0,0.0,0.0,0.0,0.0,0.0
zero,15,13,10.0,797.0,767.0,158.0,128.0,0.19824341279799249,0.16688396349413298,0.4
zero,16,1,8.0,314.0,298.0,16.0,0.0,0.050955414012738856,0.0,0.0
zero,16,2,8.0,335.0,335.0,0.0,0.0,0.0,0.0,0.0
zero,16,3,8.0,303.0,303.0,0.0,0.0,0.0,0.0,0.0
zero,16,4,8.0,547.0,547.0,0.0,0.0,0.0,0.0,0.0
zero,16,5,8.0,465.0,465.0,0.0,0.0,0.0,0.0,0.0
zero,16,6,8.0,530.0,530.0,0.0,0.0,0.0,0.0,0.0
zero,16,7,8.0,845.0,845.0,0.0,0.0,0.0,0.0,0.0
zero,16,8,8.0,641.0,641.0,0.0,0.0,0.0,0.0,0.0
zero,16,9,8.0,435.0,435.0,0.0,0.0,0.0,0.0,0.0
zero,16,10,8.0,620.0,620.0,0.0,0.0,0.0,0.0,0.0
zero,16,11,8.0,861.0,861.0,0.0,0.0,0.0,0.0,0.0
zero,16,12,8.0,662.0,662.0,0.0,0.0,0.0,0.0,0.0
zero,16,13,8.0,486.0,486.0,0.0,0.0,0.0,0.0,0.0
zero,16,14,8.0,702.0,658.0,172.0,128.0,0.245014245014245,0.1945288753799392,0.5
zero,17,1,4.0,152.0,144.0,8.0,0.0,0.05263157894736842,0.0,0.0
zero,17,2,4.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0
zero,17,3,4.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0
zero,17,4,4.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0
zero,17,5,4.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0
zero,17,6,4.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0
zero,17,7,4.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0
zero,17,8,4.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0
zero,17,9,4.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
zero,17,10,4.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
zero,17,11,4.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0
zero,17,12,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
zero,17,13,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
zero,17,14,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
zero,17,15,4.0,198.0,169.0,157.0,128.0,0.7929292929292929,0.757396449704142,1.0
zero,18,1,4.0,152.0,144.0,8.0,0.0,0.05263157894736842,0.0,0.0
zero,18,2,4.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0
zero,18,3,4.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0
zero,18,4,4.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0
zero,18,5,4.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0
zero,18,6,4.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0
zero,18,7,4.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0
zero,18,8,4.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0
zero,18,9,4.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
zero,18,10,4.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
zero,18,11,4.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0
zero,18,12,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
zero,18,13,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
zero,18,14,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
zero,18,15,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
zero,18,16,4.0,213.0,169.0,172.0,128.0,0.8075117370892019,0.757396449704142,1.0
zero,19,1,4.0,152.0,144.0,8.0,0.0,0.05263157894736842,0.0,0.0
zero,19,2,4.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0
zero,19,3,4.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0
zero,19,4,4.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0
zero,19,5,4.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0
zero,19,6,4.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0
zero,19,7,4.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0
zero,19,8,4.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0
zero,19,9,4.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
zero,19,10,4.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
zero,19,11,4.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0
zero,19,12,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
zero,19,13,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
zero,19,14,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
zero,19,15,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
zero,19,16,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
